"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","SE33","Upper Norrland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,95.4,,
"SWE","Sweden","SWE","Sweden","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,93.6,,
"SWE","Sweden","SWE","Sweden","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,94.3,,
"CHE","Switzerland","CHE","Switzerland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,49.1,,
"CHE","Switzerland","CHE","Switzerland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,49,,
"CHE","Switzerland","CH01","Lake Geneva","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,54.1,,
"CHE","Switzerland","CH01","Lake Geneva","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,52.7,,
"CHE","Switzerland","CH02","Espace Mittelland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,48.9,,
"CHE","Switzerland","CH02","Espace Mittelland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,47.7,,
"CHE","Switzerland","CH03","Northwest","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,49,,
"CHE","Switzerland","CH03","Northwest","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,50.2,,
"CHE","Switzerland","CH04","Zurich","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,45.3,,
"CHE","Switzerland","CH04","Zurich","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,46.2,,
"CHE","Switzerland","CH05","East","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,46.3,,
"CHE","Switzerland","CH05","East","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,45.9,,
"CHE","Switzerland","CH06","Central","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,36.7,,
"CHE","Switzerland","CH06","Central","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,38.2,,
"CHE","Switzerland","CH07","Ticino","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,85.6,,
"CHE","Switzerland","CH07","Ticino","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,86.7,,
"TUR","Turkey","TUR","Turkey","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,37.5,,
"TUR","Turkey","TR10","Istanbul","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,31.9,,
"TUR","Turkey","TR21","Thrace","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,42.4,,
"TUR","Turkey","TR22","Southern Marmara - West","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,43.1,,
"TUR","Turkey","TR31","Izmir","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,40.9,,
"TUR","Turkey","TR32","S. Aegean","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,45,,
"TUR","Turkey","TR33","N. Aegean","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,39.2,,
"TUR","Turkey","TR41","E. Marmara S.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,39.2,,
"TUR","Turkey","TR42","E. Marmara N.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,41.2,,
"TUR","Turkey","TR51","Ankara","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,35.8,,
"TUR","Turkey","TR52","C. Anatolia - W.S.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,35.4,,
"TUR","Turkey","TR61","Mediterranean W.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,46.8,,
"TUR","Turkey","TR62","Mediterranean M.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,41,,
"TUR","Turkey","TR63","Mediterranean E.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,38,,
"TUR","Turkey","TR71","C. Anatolia Middle","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,40.4,,
"TUR","Turkey","TR72","C. Anatolia E.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,33.9,,
"TUR","Turkey","TR81","W. Black Sea W.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,37.9,,
"TUR","Turkey","TR82","W. Black Sea - ME","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,40.5,,
"TUR","Turkey","TR83","Middle Black Sea","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,44.3,,
"TUR","Turkey","TR90","Eastern Black Sea","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,44.2,,
"TUR","Turkey","TRA1","N.E. Anatolia W.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,36.4,,
"TUR","Turkey","TRA2","N.E. Anatolia E.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,35.6,,
"TUR","Turkey","TRB1","E. Anatolia W.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,39.3,,
"TUR","Turkey","TRB2","E. Anatolia E.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,37.9,,
"TUR","Turkey","TRC1","S.E. Anatolia W.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,31.9,,
"TUR","Turkey","TRC2","S.E. Anatolia Middle","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,34.5,,
"TUR","Turkey","TRC3","S.E. Anatolia E.","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,35.3,,
"GBR","United Kingdom","GBR","United Kingdom","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","GBR","United Kingdom","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKC","North East England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
"GBR","United Kingdom","UKC","North East England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKD","North West England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
"GBR","United Kingdom","UKD","North West England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKE","Yorkshire and The Humber","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
"GBR","United Kingdom","UKE","Yorkshire and The Humber","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKF","East Midlands","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKF","East Midlands","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKG","West Midlands","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
"GBR","United Kingdom","UKG","West Midlands","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKH","East of England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKH","East of England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKI","Greater London","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
"GBR","United Kingdom","UKI","Greater London","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKJ","South East England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,93.6,,
"GBR","United Kingdom","UKJ","South East England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKK","South West England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,90.9,,
"GBR","United Kingdom","UKK","South West England","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","UKL","Wales","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,95.1,,
"GBR","United Kingdom","UKL","Wales","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,95.8,,
"GBR","United Kingdom","UKM","Scotland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,81.9,,
"GBR","United Kingdom","UKM","Scotland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,79.4,,
"GBR","United Kingdom","UKN","Northern Ireland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,85.2,,
"GBR","United Kingdom","UKN","Northern Ireland","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,86.3,,
"BGR","Bulgaria","BGR","Bulgaria","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,79,,
"BGR","Bulgaria","BGR","Bulgaria","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,77.7,,
"BGR","Bulgaria","BG31","North West","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,81.6,,
"BGR","Bulgaria","BG31","North West","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,79.6,,
"BGR","Bulgaria","BG32","North Central","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,80.3,,
"BGR","Bulgaria","BG32","North Central","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,78.3,,
"BGR","Bulgaria","BG33","North East","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,76.9,,
"BGR","Bulgaria","BG33","North East","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,77,,
"BGR","Bulgaria","BG34","South East","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,75.2,,
"BGR","Bulgaria","BG34","South East","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,72.7,,
"BGR","Bulgaria","BG41","South West","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,82.2,,
"BGR","Bulgaria","BG41","South West","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,81.6,,
"BGR","Bulgaria","BG42","South Central","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,76.6,,
"BGR","Bulgaria","BG42","South Central","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,75.1,,
"HRV","Croatia","HRV","Croatia","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,61.4,,
"HRV","Croatia","HRV","Croatia","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,67.9,,
"HRV","Croatia","HR03","Adriatic Croatia","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,64.2,,
