,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF
2732,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,92305.0,13.5,4.4,13.7,4.3
2733,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,107005.0,15.4,4.6,15.6,4.5
2734,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,115665.0,17.5,5.3,17.7,5.4
2735,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,125475.0,18.6,5.6,18.9,5.6
2736,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,T,Total,ALL,All regions,2015,2015,PER,Persons,0,Units,118658.0,17.4,4.9,17.7,4.8
2737,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,64599.0,27.6,,27.8,
2738,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,68700.0,27.9,,28.1,
2739,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,56600.0,23.0,,23.4,
2740,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,49400.0,18.1,,18.2,
2741,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,45314.0,17.6,,17.7,
2742,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,36519.0,14.4,,14.4,
2743,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,36400.0,14.1,,14.2,
2744,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,43120.0,15.8,,15.9,
2745,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,43727.0,16.0,,16.2,
2746,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,40799.0,14.6,,14.8,
2747,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,41000.0,14.6,,14.7,
2748,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,45500.0,15.8,,15.9,
2749,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,45447.0,16.9,,17.1,
2750,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,52832.0,19.0,,19.2,
2751,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,52698.0,18.2,,18.5,
2752,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,64599.0,15.5,,15.8,
2753,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,68700.0,16.4,,16.7,
2754,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,56600.0,13.8,,14.0,
2755,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,49400.0,11.7,,11.9,
2756,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,45314.0,10.8,,10.9,
2757,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,36519.0,8.8,,8.9,
2758,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,36400.0,8.8,,8.9,
2759,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,43120.0,10.4,,10.6,
2760,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,43727.0,10.9,,11.1,
2761,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,40799.0,10.2,,10.4,
2762,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,41000.0,10.2,,10.4,
2763,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,45500.0,11.2,,11.4,
2764,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,45447.0,11.6,,11.7,
2765,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,52832.0,13.4,,13.6,
2766,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2015,2015,PER,Persons,0,Units,52698.0,13.3,,13.7,
2767,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,32220.0,23.2,,,
2768,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,32530.0,23.1,,,
2769,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,29300.0,21.7,,,
2770,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,25854.0,19.8,7.5,13.3,7.4
2771,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,29037.0,22.6,8.9,14.8,8.8
2772,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,19496.0,15.5,5.1,10.3,5.0
2773,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,19140.0,15.2,5.1,10.1,4.9
2774,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,21543.0,16.7,6.3,16.8,6.2
2775,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,24730.0,18.7,4.8,18.8,4.7
2776,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,22612.0,16.2,3.4,16.3,3.3
2777,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,18470.0,13.8,4.2,13.9,4.0
2778,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,22443.0,15.9,4.2,16.1,4.0
2779,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,22534.0,16.8,3.6,17.0,3.7
2780,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,26933.0,20.0,6.2,20.3,6.2
2781,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,14515.0,19.4,,19.5,
2782,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,16620.0,22.3,,22.4,
2783,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,9467.0,13.0,,13.1,
2784,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,10611.0,14.1,,14.1,
2785,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,11175.0,21.0,,21.1,
2786,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,13002.0,22.3,,22.4,
2787,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,9302.0,15.2,,15.3,
2788,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,8151.0,14.6,,14.6,
2789,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,10069.0,16.7,,16.7,
2790,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,9778.0,16.6,,16.8,
2791,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,10870.0,19.8,,20.1,
2792,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,14515.0,11.9,,12.1,
2793,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,16620.0,13.4,,13.6,
2794,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,9467.0,7.9,,8.1,
2795,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,10611.0,9.0,,9.2,
2796,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,11175.0,14.7,,14.9,
2797,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,13002.0,17.5,,17.7,
2798,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,9302.0,11.8,,12.0,
2799,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,8151.0,10.4,,10.6,
2800,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,10069.0,12.5,,12.7,
2801,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,9778.0,13.0,,13.1,
2802,3_IN,  Small regions (TL3) - intermediate,ITG25,Sassari,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,10870.0,13.6,,13.9,
2803,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,12460.0,18.3,,,
2804,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,12580.0,18.3,,,
2805,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,11330.0,17.1,,,
2806,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,10570.0,16.3,4.8,10.1,4.7
2807,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,10927.0,17.1,5.0,10.5,4.9
2808,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,9901.0,15.7,4.3,9.7,4.2
2809,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,10921.0,17.3,5.2,10.9,5.0
2810,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,8331.0,12.9,5.6,13.1,5.5
2811,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,6052.0,9.9,2.5,10.0,2.5
2812,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,6168.0,9.9,2.8,10.0,2.8
2813,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,5712.0,9.1,3.5,9.3,3.3
2814,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,7349.0,11.4,3.4,11.5,3.4
2815,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,5993.0,10.1,3.5,10.2,3.6
2816,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,7166.0,11.8,3.0,12.0,2.8
2817,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,5773.0,13.8,,13.8,
2818,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,5348.0,13.3,,13.3,
2819,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,5004.0,12.3,,12.3,
2820,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,5265.0,13.6,,13.6,
2821,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,4087.0,16.1,,16.2,
2822,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,2272.0,8.9,,9.0,
2823,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,2361.0,9.2,,9.3,
2824,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,2756.0,10.9,,10.9,
2825,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,3302.0,12.2,,12.3,
2826,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,2717.0,11.2,,11.4,
2827,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,4107.0,15.1,,15.3,
2828,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,5773.0,9.0,,9.1,
2829,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,5348.0,8.3,,8.4,
2830,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,5004.0,8.0,,8.1,
2831,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,5265.0,8.4,,8.6,
2832,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,4087.0,10.5,,10.7,
2833,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,2272.0,6.4,,6.5,
2834,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,2361.0,6.4,,6.5,
2835,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,2756.0,7.4,,7.6,
2836,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,3302.0,8.8,,8.9,
2837,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,2717.0,7.7,,7.8,
2838,3_PR,  Small regions (TL3) - predominantly rural,ITG26,Nuoro,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,4107.0,12.1,,12.5,
2839,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,41320.0,16.2,,,
2840,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,41720.0,16.1,,,
2841,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,37580.0,15.0,,,
2842,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,50687.0,20.7,6.4,15.8,6.4
2843,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,40586.0,16.8,6.0,13.1,5.9
2844,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,34847.0,14.6,5.8,11.2,5.7
2845,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,29467.0,12.3,5.3,9.4,5.2
2846,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,27633.0,11.3,4.0,11.5,3.9
2847,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,25806.0,11.0,3.8,11.2,3.7
2848,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,28686.0,12.5,3.9,12.7,3.8
2849,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,30894.0,13.2,3.6,13.4,3.5
2850,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,37450.0,15.5,4.0,15.7,4.0
2851,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,41218.0,17.7,4.9,18.0,5.0
2852,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,42301.0,17.9,4.5,18.2,4.6
2853,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,22767.0,18.0,,18.1,
2854,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,19290.0,16.0,,16.0,
2855,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,18094.0,15.1,,15.1,
2856,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,16719.0,13.8,,13.8,
2857,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,12965.0,13.0,,13.1,
2858,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,12408.0,12.8,,12.9,
2859,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,12918.0,13.5,,13.6,
2860,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,12999.0,13.2,,13.3,
2861,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,14024.0,13.9,,14.1,
2862,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,14410.0,15.3,,15.6,
2863,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,16360.0,16.5,,16.7,
2864,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,22767.0,11.6,,11.7,
2865,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,19290.0,10.0,,10.1,
2866,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,18094.0,9.3,,9.4,
2867,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,16719.0,8.5,,8.6,
2868,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,12965.0,9.0,,9.2,
2869,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,12408.0,9.0,,9.2,
2870,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,12918.0,9.6,,9.8,
2871,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,12999.0,9.6,,9.8,
2872,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,14024.0,9.9,,10.1,
2873,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,14410.0,10.4,,10.6,
2874,3_IN,  Small regions (TL3) - intermediate,ITG27,Cagliari,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,16360.0,12.0,,12.1,
2875,3_PR,  Small regions (TL3) - predominantly rural,ITG28,Oristano,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,11290.0,16.4,,,
2876,3_PR,  Small regions (TL3) - predominantly rural,ITG28,Oristano,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,11400.0,16.3,,,
2877,3_PR,  Small regions (TL3) - predominantly rural,ITG28,Oristano,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,10270.0,15.2,,,
2878,3_PR,  Small regions (TL3) - predominantly rural,ITG28,Oristano,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,6891.0,10.4,7.5,11.5,7.5
2879,3_PR,  Small regions (TL3) - predominantly rural,ITG28,Oristano,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,6253.0,9.6,8.5,10.4,8.5
2880,3_PR,  Small regions (TL3) - predominantly rural,ITG28,Oristano,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,7900.0,12.2,9.0,13.3,8.9
