,Unnamed: 0,Unnamed: 0.1,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF,POP_65M_SH,YOU_DEP_RA,ELD_DEP_RA,DEM_DEP_RA,SR_TOT_RA,SR_YOU_RA,SR_ELD_RA,KID_WOM_RA,POP_80M_SH,POP_TOT_GI,POP_65M_GI,ENRL_RATE_AGE_Y3T5,ENRL_RATE_AGE_Y6T14,ENRL_RATE_AGE_Y15T19,ENRL_RATE_AGE_Y20T29,ENRL_RATE_AGE_Y30T39,ENRL_RATE_AGE_Y40T64,ENRL_RATE_AGE_Y30T39_is_NA,UNEM_RA_15_MAX_is_NA,UNEM_RA_15_MAX_SEXDIF_is_NA,UNEM_RA_15_64_is_NA,UNEM_RA_15_64_SEXDIF_is_NA,POP_65M_SH_is_NA,YOU_DEP_RA_is_NA,ELD_DEP_RA_is_NA,DEM_DEP_RA_is_NA,SR_TOT_RA_is_NA,SR_YOU_RA_is_NA,SR_ELD_RA_is_NA,KID_WOM_RA_is_NA,POP_80M_SH_is_NA,POP_TOT_GI_is_NA,POP_65M_GI_is_NA,ENRL_RATE_AGE_Y3T5_is_NA,ENRL_RATE_AGE_Y6T14_is_NA,ENRL_RATE_AGE_Y15T19_is_NA,ENRL_RATE_AGE_Y20T29_is_NA,ENRL_RATE_AGE_Y40T64_is_NA
2576,2576,2576,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,3855.0,18.2,4.095359628770305,18.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2577,2577,2577,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,3813.0,16.9,4.095359628770305,17.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2578,2578,2578,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,3422.0,16.3,4.095359628770305,16.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2579,2579,2579,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,4620.0,22.5,4.095359628770305,22.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2580,2580,2580,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,5215.0,26.6,4.095359628770305,26.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2581,2581,2581,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,5712.0,27.4,4.095359628770305,27.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2582,2582,2582,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,7300.0,18.7,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2583,2583,2583,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,5900.0,15.1,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2584,2584,2584,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,5800.0,14.1,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2585,2585,2585,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,6110.0,15.8,4.095359628770305,16.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2586,2586,2586,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,4889.0,13.0,4.095359628770305,13.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2587,2587,2587,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,4442.0,11.8,4.095359628770305,12.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2588,2588,2588,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,4006.0,10.3,4.095359628770305,10.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2589,2589,2589,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,4446.0,11.5,4.095359628770305,11.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2590,2590,2590,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,3855.0,9.9,4.095359628770305,10.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2591,2591,2591,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,3813.0,9.9,4.095359628770305,10.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2592,2592,2592,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,3422.0,9.7,4.095359628770305,9.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2593,2593,2593,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,4620.0,12.2,4.095359628770305,12.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2594,2594,2594,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,5215.0,14.1,4.095359628770305,14.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2595,2595,2595,3_IN,  Small regions (TL3) - intermediate,ITG16,Enna,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,5712.0,15.6,4.095359628770305,15.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2596,2596,2596,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,89200.0,23.0,15.6,9.88573205401563,3.864658848614071,15.4,27.61,23.23,50.84,93.53,104.58,75.25,21.64,2.97,100.0,100.0,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2597,2597,2597,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,85600.0,22.1,14.5,9.88573205401563,3.864658848614071,15.64,27.04,23.56,50.6,93.38,104.43,75.09,20.98,3.17,100.0,101.6,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2598,2598,2598,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,87600.0,22.0,15.4,9.88573205401563,3.864658848614071,15.84,26.67,23.84,50.51,93.34,104.66,74.78,21.05,3.37,100.0,102.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2599,2599,2599,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,52248.0,14.7,9.9,14.9,9.9,16.03,26.25,24.1,50.35,93.5,104.64,74.9,21.19,3.51,100.4,104.5,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2600,2600,2600,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,56571.0,15.2,9.5,15.4,9.5,16.31,25.93,24.54,50.47,93.49,104.81,74.89,21.34,3.71,100.7,106.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2601,2601,2601,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,43768.0,12.2,7.7,12.3,7.6,16.57,25.5,24.93,50.43,93.46,104.88,74.77,21.41,3.87,101.1,108.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2602,2602,2602,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,40244.0,11.5,7.1,11.6,7.2,16.72,25.02,25.1,50.12,93.46,105.31,74.8,21.44,4.06,101.2,109.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2603,2603,2603,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,42577.0,12.0,6.9,12.1,7.0,16.78,24.49,25.11,49.6,93.34,105.03,74.79,21.31,4.21,101.6,110.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2604,2604,2604,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,39091.0,11.2,6.2,11.3,6.1,16.87,24.14,25.19,49.33,93.3,105.44,74.7,21.17,4.36,101.9,111.5,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2605,2605,2605,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,41144.0,11.9,6.3,12.0,6.3,16.97,23.8,25.31,49.11,93.29,105.71,74.62,20.91,4.53,102.1,112.5,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2606,2606,2606,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,42930.0,12.4,6.4,12.5,6.4,17.16,23.52,25.58,49.1,93.33,105.73,75.07,20.65,4.78,102.3,113.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2607,2607,2607,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,58754.0,16.4,8.2,16.6,8.2,17.47,23.27,26.09,49.36,93.3,104.83,75.18,20.51,4.95,102.2,115.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2608,2608,2608,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,70381.0,19.5,9.3,19.7,9.3,17.94,23.09,26.91,50.0,93.26,104.47,75.28,20.57,5.15,102.1,119.0,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2609,2609,2609,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,69429.0,19.2,8.5,19.4,8.3,18.22,23.09,27.43,50.52,94.1,106.06,76.34,20.72,5.26,105.8,125.2,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2610,2610,2610,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,40700.0,31.4,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2611,2611,2611,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,43400.0,31.8,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2612,2612,2612,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,43500.0,32.0,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2613,2613,2613,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,22613.0,19.4,4.095359628770305,19.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2614,2614,2614,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,24873.0,19.7,4.095359628770305,19.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2615,2615,2615,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,18911.0,15.7,4.095359628770305,15.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2616,2616,2616,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,17655.0,14.8,4.095359628770305,14.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2617,2617,2617,3_PU,  Small regions (TL3) - predominantly urban,ITG17,Catania,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,18256.0,14.8,4.095359628770305,14.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
